log_id,worker_id,shift,login_time,logout_time,shift_hours
LOG209663,W0239,Night,2025-03-06 23:14:00,2025-03-07 07:14:00,8.0
LOG209665,W0393,Evening,2025-06-21 20:57:00,2025-06-22 04:57:00,8.0
LOG209666,W0018,Night,2025-03-14 14:26:00,2025-03-15 00:26:00,10.0
LOG209667,W0379,Night,2025-04-13 07:15:00,2025-04-13 17:15:00,10.0
LOG209669,W0137,Night,2025-01-15 00:20:00,2025-01-15 10:20:00,10.0
LOG209670,W0401,Morning,2025-02-13 03:09:00,2025-02-13 09:09:00,6.0
LOG209672,W0251,Morning,2025-01-20 05:10:00,2025-01-20 13:10:00,8.0
LOG209675,W0299,Night,2025-06-16 03:20:00,2025-06-16 10:20:00,7.0
LOG209676,W0372,Night,2025-01-25 12:55:00,2025-01-25 22:55:00,10.0
LOG209677,W0252,Evening,2025-06-15 07:44:00,2025-06-15 13:44:00,6.0
LOG209679,W0460,Evening,2025-03-31 03:01:00,2025-03-31 10:01:00,7.0
LOG209681,W0127,Morning,2025-02-22 01:41:00,2025-02-22 07:41:00,6.0
LOG209682,W0400,Morning,2025-06-09 14:02:00,2025-06-09 23:02:00,9.0
LOG209686,W0052,Morning,2025-06-27 05:40:00,2025-06-27 12:40:00,7.0
LOG209687,W0370,Night,2025-02-08 00:02:00,2025-02-08 08:02:00,8.0
LOG209688,W0273,Morning,2025-03-29 03:37:00,2025-03-29 09:37:00,6.0
LOG209689,W0346,Morning,2025-02-20 07:17:00,2025-02-20 17:17:00,10.0
LOG209690,W0500,Morning,2025-06-28 18:17:00,2025-06-29 02:17:00,8.0
LOG209691,W0056,Night,2025-02-12 05:22:00,2025-02-12 13:22:00,8.0
LOG209692,W0289,Night,2025-01-15 00:34:00,2025-01-15 10:34:00,10.0
LOG209694,W0233,Evening,2025-03-04 01:32:00,2025-03-04 10:32:00,9.0
LOG209695,W0147,Morning,2025-02-21 22:29:00,2025-02-22 07:29:00,9.0
LOG209696,W0225,Morning,2025-05-10 17:31:00,2025-05-11 03:31:00,10.0
LOG209697,W0084,Morning,2025-04-10 06:16:00,2025-04-10 12:16:00,6.0
LOG209698,W0377,Evening,2025-02-10 02:18:00,2025-02-10 08:18:00,6.0
LOG209699,W0403,Night,2025-06-11 09:51:00,2025-06-11 18:51:00,9.0
LOG209703,W0120,Night,2025-05-05 18:22:00,2025-05-06 03:22:00,9.0
LOG209704,W0116,Evening,2025-06-27 12:39:00,2025-06-27 18:39:00,6.0
LOG209705,W0097,Evening,2025-01-24 00:52:00,2025-01-24 07:52:00,7.0
LOG209706,W0126,Evening,2025-06-18 20:58:00,2025-06-19 02:58:00,6.0
LOG209708,W0350,Night,2025-02-11 04:08:00,2025-02-11 12:08:00,8.0
LOG209709,W0198,Evening,2025-05-29 03:54:00,2025-05-29 12:54:00,9.0
LOG209710,W0451,Evening,2025-02-06 06:07:00,2025-02-06 15:07:00,9.0
LOG209711,W0182,Night,2025-06-11 17:08:00,2025-06-12 00:08:00,7.0
LOG209712,W0009,Night,2025-04-08 14:53:00,2025-04-08 21:53:00,7.0
LOG209713,W0328,Night,2025-01-14 00:08:00,2025-01-14 10:08:00,10.0
LOG209715,W0405,Night,2025-01-18 12:43:00,2025-01-18 21:43:00,9.0
LOG209717,W0405,Night,2025-05-23 19:12:00,2025-05-24 02:12:00,7.0
LOG209719,W0065,Morning,2025-06-23 10:30:00,2025-06-23 16:30:00,6.0
LOG209720,W0203,Evening,2025-02-09 18:14:00,2025-02-10 02:14:00,8.0
LOG209722,W0142,Night,2025-02-13 01:52:00,2025-02-13 10:52:00,9.0
LOG209724,W0215,Night,2025-03-12 14:39:00,2025-03-12 20:39:00,6.0
LOG209725,W0204,Evening,2025-06-04 11:19:00,2025-06-04 21:19:00,10.0
LOG209726,W0110,Morning,2025-04-16 17:09:00,2025-04-17 02:09:00,9.0
LOG209727,W0011,Night,2025-01-26 20:55:00,2025-01-27 03:55:00,7.0
LOG209728,W0256,Morning,2025-04-20 17:19:00,2025-04-21 00:19:00,7.0
LOG209732,W0410,Evening,2025-02-07 16:09:00,2025-02-08 02:09:00,10.0
LOG209733,W0343,Night,2025-02-15 12:04:00,2025-02-15 18:04:00,6.0
LOG209735,W0034,Night,2025-06-22 10:53:00,2025-06-22 16:53:00,6.0
LOG209736,W0416,Evening,2025-06-05 20:17:00,2025-06-06 03:17:00,7.0
LOG209737,W0155,Morning,2025-04-07 15:59:00,2025-04-08 01:59:00,10.0
LOG209738,W0295,Night,2025-05-11 16:48:00,2025-05-12 01:48:00,9.0
LOG209739,W0413,Night,2025-01-20 08:41:00,2025-01-20 17:41:00,9.0
LOG209741,W0273,Evening,2025-01-08 12:12:00,2025-01-08 22:12:00,10.0
LOG209743,W0207,Night,2025-06-25 01:36:00,2025-06-25 08:36:00,7.0
LOG209744,W0231,Evening,2025-01-25 00:34:00,2025-01-25 10:34:00,10.0
LOG209745,W0450,Night,2025-04-24 05:53:00,2025-04-24 15:53:00,10.0
LOG209746,W0210,Night,2025-01-10 15:05:00,2025-01-11 01:05:00,10.0
LOG209747,W0221,Night,2025-06-01 12:22:00,2025-06-01 20:22:00,8.0
LOG209748,W0246,Night,2025-01-09 21:19:00,2025-01-10 04:19:00,7.0
LOG209749,W0207,Night,2025-06-09 07:52:00,2025-06-09 15:52:00,8.0
LOG209750,W0366,Night,2025-06-27 16:23:00,2025-06-27 23:23:00,7.0
LOG209752,W0277,Night,2025-02-01 02:04:00,2025-02-01 10:04:00,8.0
LOG209753,W0195,Morning,2025-05-24 13:39:00,2025-05-24 19:39:00,6.0
LOG209754,W0050,Evening,2025-04-05 17:04:00,2025-04-06 00:04:00,7.0
LOG209755,W0249,Evening,2025-06-08 16:37:00,2025-06-08 22:37:00,6.0
LOG209756,W0320,Morning,2025-02-16 01:01:00,2025-02-16 07:01:00,6.0
LOG209757,W0096,Evening,2025-03-21 15:57:00,2025-03-21 22:57:00,7.0
LOG209758,W0498,Night,2025-04-21 19:44:00,2025-04-22 05:44:00,10.0
LOG209759,W0132,Night,2025-04-12 02:10:00,2025-04-12 08:10:00,6.0
LOG209760,W0253,Morning,2025-02-13 09:40:00,2025-02-13 16:40:00,7.0
LOG209761,W0467,Night,2025-06-05 14:18:00,2025-06-05 23:18:00,9.0
LOG209762,W0025,Evening,2025-06-23 10:17:00,2025-06-23 18:17:00,8.0
LOG209763,W0342,Evening,2025-02-21 00:08:00,2025-02-21 07:08:00,7.0
LOG209764,W0434,Night,2025-06-19 17:36:00,2025-06-20 00:36:00,7.0
LOG209765,W0251,Night,2025-06-25 15:43:00,2025-06-25 23:43:00,8.0
LOG209766,W0456,Night,2025-06-27 19:50:00,2025-06-28 03:50:00,8.0
LOG209767,W0383,Morning,2025-03-15 19:07:00,2025-03-16 03:07:00,8.0
LOG209768,W0107,Night,2025-06-08 02:07:00,2025-06-08 08:07:00,6.0
LOG209769,W0452,Night,2025-03-17 18:49:00,2025-03-18 00:49:00,6.0
LOG209770,W0066,Night,2025-05-11 00:05:00,2025-05-11 10:05:00,10.0
LOG209771,W0431,Morning,2025-03-18 16:23:00,2025-03-19 02:23:00,10.0
LOG209772,W0317,Morning,2025-04-16 06:57:00,2025-04-16 15:57:00,9.0
LOG209773,W0451,Morning,2025-05-18 20:32:00,2025-05-19 05:32:00,9.0
LOG209774,W0030,Night,2025-04-21 00:20:00,2025-04-21 06:20:00,6.0
LOG209775,W0351,Night,2025-02-28 16:15:00,2025-02-28 23:15:00,7.0
LOG209776,W0175,Morning,2025-01-06 14:11:00,2025-01-06 22:11:00,8.0
LOG209777,W0466,Night,2025-05-25 10:51:00,2025-05-25 16:51:00,6.0
LOG209778,W0399,Evening,2025-06-02 04:57:00,2025-06-02 13:57:00,9.0
LOG209779,W0040,Evening,2025-02-12 17:00:00,2025-02-13 02:00:00,9.0
LOG209780,W0169,Night,2025-02-08 19:55:00,2025-02-09 01:55:00,6.0
LOG209781,W0459,Night,2025-06-08 11:23:00,2025-06-08 17:23:00,6.0
LOG209782,W0069,Evening,2025-02-21 16:35:00,2025-02-21 22:35:00,6.0
LOG209783,W0043,Night,2025-02-22 17:50:00,2025-02-23 02:50:00,9.0
LOG209786,W0265,Night,2025-04-16 12:38:00,2025-04-16 19:38:00,7.0
LOG209787,W0320,Evening,2025-06-16 06:51:00,2025-06-16 15:51:00,9.0
LOG209788,W0301,Night,2025-03-12 21:06:00,2025-03-13 05:06:00,8.0
LOG209789,W0074,Night,2025-05-27 09:24:00,2025-05-27 15:24:00,6.0
LOG209790,W0033,Evening,2025-03-02 07:46:00,2025-03-02 14:46:00,7.0
LOG209791,W0389,Night,2025-06-24 05:56:00,2025-06-24 14:56:00,9.0
LOG209792,W0151,Night,2025-04-26 16:28:00,2025-04-27 01:28:00,9.0
LOG209795,W0060,Morning,2025-04-20 02:13:00,2025-04-20 08:13:00,6.0
LOG209796,W0246,Morning,2025-02-15 13:43:00,2025-02-15 23:43:00,10.0
LOG209798,W0092,Evening,2025-05-14 08:42:00,2025-05-14 15:42:00,7.0
LOG209799,W0140,Evening,2025-01-23 22:53:00,2025-01-24 08:53:00,10.0
LOG209801,W0420,Morning,2025-05-06 05:40:00,2025-05-06 12:40:00,7.0
LOG209802,W0328,Night,2025-01-11 23:00:00,2025-01-12 05:00:00,6.0
LOG209803,W0446,Night,2025-01-01 04:19:00,2025-01-01 10:19:00,6.0
LOG209805,W0402,Morning,2025-01-04 07:43:00,2025-01-04 15:43:00,8.0
LOG209806,W0467,Morning,2025-05-24 04:04:00,2025-05-24 13:04:00,9.0
LOG209807,W0089,Evening,2025-02-02 19:58:00,2025-02-03 01:58:00,6.0
LOG209808,W0024,Night,2025-06-14 10:19:00,2025-06-14 20:19:00,10.0
LOG209809,W0270,Night,2025-02-11 22:02:00,2025-02-12 06:02:00,8.0
LOG209812,W0489,Night,2025-05-30 16:30:00,2025-05-30 23:30:00,7.0
LOG209814,W0260,Evening,2025-03-11 00:44:00,2025-03-11 06:44:00,6.0
LOG209815,W0458,Night,2025-04-23 16:24:00,2025-04-24 02:24:00,10.0
LOG209816,W0282,Night,2025-03-26 00:30:00,2025-03-26 10:30:00,10.0
LOG209817,W0408,Evening,2025-06-13 13:01:00,2025-06-13 22:01:00,9.0
LOG209819,W0010,Evening,2025-03-19 13:13:00,2025-03-19 23:13:00,10.0
LOG209820,W0142,Evening,2025-02-01 18:24:00,2025-02-02 02:24:00,8.0
LOG209822,W0282,Morning,2025-01-13 14:12:00,2025-01-13 23:12:00,9.0
LOG209823,W0083,Evening,2025-06-06 03:36:00,2025-06-06 11:36:00,8.0
LOG209825,W0360,Night,2025-06-16 22:44:00,2025-06-17 04:44:00,6.0
LOG209826,W0108,Evening,2025-05-18 22:08:00,2025-05-19 04:08:00,6.0
LOG209827,W0283,Morning,2025-03-04 10:11:00,2025-03-04 17:11:00,7.0
LOG209829,W0340,Evening,2025-05-18 13:53:00,2025-05-18 20:53:00,7.0
LOG209830,W0443,Night,2025-05-17 09:44:00,2025-05-17 18:44:00,9.0
LOG209831,W0009,Evening,2025-04-11 18:45:00,2025-04-12 04:45:00,10.0
LOG209832,W0381,Evening,2025-06-10 14:12:00,2025-06-10 22:12:00,8.0
LOG209833,W0066,Morning,2025-01-09 15:43:00,2025-01-09 22:43:00,7.0
LOG209835,W0368,Night,2025-05-13 17:11:00,2025-05-14 00:11:00,7.0
LOG209837,W0361,Night,2025-04-20 10:37:00,2025-04-20 19:37:00,9.0
LOG209838,W0219,Morning,2025-02-23 21:08:00,2025-02-24 03:08:00,6.0
LOG209839,W0120,Evening,2025-06-03 23:07:00,2025-06-04 05:07:00,6.0
LOG209840,W0232,Night,2025-03-31 20:13:00,2025-04-01 06:13:00,10.0
LOG209841,W0246,Night,2025-06-24 20:50:00,2025-06-25 03:50:00,7.0
LOG209842,W0009,Night,2025-03-16 00:34:00,2025-03-16 07:34:00,7.0
LOG209843,W0351,Morning,2025-06-20 14:42:00,2025-06-20 21:42:00,7.0
LOG209845,W0389,Evening,2025-04-16 14:23:00,2025-04-16 22:23:00,8.0
LOG209847,W0396,Evening,2025-04-07 07:43:00,2025-04-07 16:43:00,9.0
LOG209848,W0172,Morning,2025-04-30 22:38:00,2025-05-01 04:38:00,6.0
LOG209849,W0500,Night,2025-02-10 18:54:00,2025-02-11 00:54:00,6.0
LOG209850,W0185,Morning,2025-06-18 05:12:00,2025-06-18 13:12:00,8.0
LOG209851,W0403,Evening,2025-06-17 19:43:00,2025-06-18 04:43:00,9.0
LOG209852,W0028,Evening,2025-06-17 03:09:00,2025-06-17 12:09:00,9.0
LOG209853,W0053,Night,2025-05-09 03:20:00,2025-05-09 13:20:00,10.0
LOG209854,W0201,Evening,2025-01-26 14:02:00,2025-01-26 20:02:00,6.0
LOG209855,W0426,Night,2025-05-02 00:40:00,2025-05-02 07:40:00,7.0
LOG209857,W0374,Night,2025-04-16 06:57:00,2025-04-16 12:57:00,6.0
LOG209858,W0305,Morning,2025-06-03 05:01:00,2025-06-03 14:01:00,9.0
LOG209859,W0334,Night,2025-02-15 21:34:00,2025-02-16 07:34:00,10.0
LOG209860,W0169,Morning,2025-03-21 18:27:00,2025-03-22 00:27:00,6.0
LOG209861,W0472,Night,2025-02-09 18:10:00,2025-02-10 04:10:00,10.0
LOG209862,W0382,Night,2025-04-27 13:31:00,2025-04-27 23:31:00,10.0
LOG209863,W0194,Night,2025-04-04 08:16:00,2025-04-04 18:16:00,10.0
LOG209864,W0034,Night,2025-01-25 23:18:00,2025-01-26 07:18:00,8.0
LOG209865,W0361,Night,2025-05-27 22:44:00,2025-05-28 07:44:00,9.0
LOG209866,W0078,Evening,2025-05-24 22:59:00,2025-05-25 04:59:00,6.0
LOG209868,W0394,Morning,2025-03-23 13:30:00,2025-03-23 20:30:00,7.0
LOG209869,W0152,Evening,2025-06-01 19:54:00,2025-06-02 03:54:00,8.0
LOG209871,W0414,Morning,2025-01-24 06:56:00,2025-01-24 13:56:00,7.0
LOG209872,W0036,Evening,2025-03-19 17:38:00,2025-03-20 02:38:00,9.0
LOG209873,W0494,Evening,2025-01-06 05:11:00,2025-01-06 13:11:00,8.0
LOG209876,W0061,Evening,2025-02-10 00:40:00,2025-02-10 07:40:00,7.0
LOG209878,W0031,Night,2025-04-24 20:37:00,2025-04-25 03:37:00,7.0
LOG209879,W0489,Evening,2025-01-04 18:18:00,2025-01-05 03:18:00,9.0
LOG209880,W0419,Morning,2025-06-14 19:33:00,2025-06-15 05:33:00,10.0
LOG209882,W0479,Night,2025-06-14 10:00:00,2025-06-14 20:00:00,10.0
LOG209883,W0299,Night,2025-04-17 06:57:00,2025-04-17 14:57:00,8.0
LOG209884,W0286,Night,2025-06-28 06:35:00,2025-06-28 13:35:00,7.0
LOG209887,W0043,Night,2025-05-18 23:11:00,2025-05-19 08:11:00,9.0
LOG209888,W0459,Night,2025-01-03 05:51:00,2025-01-03 13:51:00,8.0
LOG209889,W0438,Evening,2025-06-09 12:47:00,2025-06-09 22:47:00,10.0
LOG209890,W0360,Evening,2025-06-06 08:32:00,2025-06-06 17:32:00,9.0
LOG209891,W0084,Night,2025-02-20 20:07:00,2025-02-21 06:07:00,10.0
LOG209892,W0246,Evening,2025-04-29 22:03:00,2025-04-30 08:03:00,10.0
LOG209893,W0048,Night,2025-05-10 06:40:00,2025-05-10 16:40:00,10.0
LOG209894,W0418,Morning,2025-01-31 00:55:00,2025-01-31 07:55:00,7.0
LOG209895,W0029,Night,2025-03-23 18:00:00,2025-03-24 02:00:00,8.0
LOG209897,W0478,Morning,2025-03-22 05:30:00,2025-03-22 13:30:00,8.0
LOG209898,W0311,Morning,2025-04-30 15:28:00,2025-05-01 00:28:00,9.0
LOG209900,W0402,Morning,2025-01-24 02:35:00,2025-01-24 09:35:00,7.0
LOG209901,W0444,Night,2025-05-18 14:36:00,2025-05-18 23:36:00,9.0
LOG209902,W0181,Morning,2025-03-27 03:06:00,2025-03-27 12:06:00,9.0
LOG209903,W0389,Night,2025-03-03 04:51:00,2025-03-03 12:51:00,8.0
LOG209904,W0061,Morning,2025-03-22 00:43:00,2025-03-22 10:43:00,10.0
LOG209906,W0350,Night,2025-02-18 02:56:00,2025-02-18 10:56:00,8.0
LOG209907,W0282,Night,2025-06-25 22:37:00,2025-06-26 07:37:00,9.0
LOG209910,W0190,Evening,2025-05-30 11:53:00,2025-05-30 17:53:00,6.0
LOG209911,W0252,Night,2025-05-31 04:44:00,2025-05-31 12:44:00,8.0
LOG209913,W0144,Morning,2025-03-20 11:07:00,2025-03-20 21:07:00,10.0
LOG209914,W0243,Morning,2025-02-04 16:50:00,2025-02-05 02:50:00,10.0
LOG209915,W0004,Night,2025-02-28 09:23:00,2025-02-28 19:23:00,10.0
LOG209916,W0081,Night,2025-02-17 22:26:00,2025-02-18 06:26:00,8.0
LOG209917,W0446,Evening,2025-06-23 22:20:00,2025-06-24 04:20:00,6.0
LOG209918,W0348,Morning,2025-06-04 15:36:00,2025-06-04 22:36:00,7.0
LOG209920,W0028,Night,2025-05-09 06:33:00,2025-05-09 12:33:00,6.0
LOG209921,W0053,Night,2025-01-25 15:57:00,2025-01-26 01:57:00,10.0
LOG209922,W0276,Night,2025-01-12 18:18:00,2025-01-13 00:18:00,6.0
LOG209924,W0426,Night,2025-01-30 17:22:00,2025-01-31 02:22:00,9.0
LOG209925,W0046,Night,2025-03-08 08:32:00,2025-03-08 15:32:00,7.0
LOG209928,W0455,Night,2025-04-22 07:47:00,2025-04-22 15:47:00,8.0
LOG209929,W0348,Night,2025-02-08 19:58:00,2025-02-09 01:58:00,6.0
LOG209930,W0415,Night,2025-05-02 15:49:00,2025-05-02 22:49:00,7.0
LOG209931,W0410,Night,2025-05-29 23:43:00,2025-05-30 09:43:00,10.0
LOG209933,W0422,Morning,2025-01-14 04:10:00,2025-01-14 12:10:00,8.0
LOG209934,W0055,Morning,2025-04-08 20:23:00,2025-04-09 06:23:00,10.0
LOG209936,W0169,Night,2025-02-26 10:01:00,2025-02-26 19:01:00,9.0
LOG209937,W0049,Night,2025-01-23 10:24:00,2025-01-23 16:24:00,6.0
LOG209938,W0156,Night,2025-06-16 05:35:00,2025-06-16 14:35:00,9.0
LOG209939,W0327,Evening,2025-04-21 10:31:00,2025-04-21 19:31:00,9.0
LOG209940,W0060,Morning,2025-02-07 20:21:00,2025-02-08 06:21:00,10.0
LOG209941,W0410,Evening,2025-03-02 10:34:00,2025-03-02 18:34:00,8.0
LOG209942,W0440,Evening,2025-06-08 00:16:00,2025-06-08 09:16:00,9.0
LOG209943,W0292,Morning,2025-01-27 12:42:00,2025-01-27 21:42:00,9.0
LOG209944,W0122,Night,2025-01-21 12:11:00,2025-01-21 21:11:00,9.0
LOG209945,W0062,Night,2025-05-30 00:00:00,2025-05-30 08:00:00,8.0
LOG209946,W0194,Morning,2025-02-20 19:25:00,2025-02-21 02:25:00,7.0
LOG209947,W0278,Night,2025-04-21 15:39:00,2025-04-21 22:39:00,7.0
LOG209949,W0109,Morning,2025-03-20 10:19:00,2025-03-20 17:19:00,7.0
LOG209950,W0289,Night,2025-02-04 08:01:00,2025-02-04 15:01:00,7.0
LOG209951,W0303,Evening,2025-06-08 01:56:00,2025-06-08 09:56:00,8.0
LOG209952,W0443,Night,2025-01-18 02:37:00,2025-01-18 10:37:00,8.0
LOG209955,W0262,Night,2025-01-02 09:32:00,2025-01-02 19:32:00,10.0
LOG209956,W0189,Morning,2025-02-12 23:19:00,2025-02-13 05:19:00,6.0
LOG209958,W0051,Night,2025-04-11 17:02:00,2025-04-12 03:02:00,10.0
LOG209961,W0235,Night,2025-01-25 21:56:00,2025-01-26 07:56:00,10.0
LOG209962,W0383,Evening,2025-04-17 14:40:00,2025-04-17 23:40:00,9.0
LOG209963,W0153,Night,2025-01-16 07:51:00,2025-01-16 15:51:00,8.0
LOG209964,W0003,Night,2025-03-24 23:50:00,2025-03-25 05:50:00,6.0
LOG209965,W0357,Night,2025-01-09 21:21:00,2025-01-10 07:21:00,10.0
LOG209966,W0286,Night,2025-03-03 08:06:00,2025-03-03 15:06:00,7.0
LOG209967,W0097,Evening,2025-04-22 07:20:00,2025-04-22 14:20:00,7.0
LOG209968,W0194,Night,2025-04-24 14:20:00,2025-04-24 21:20:00,7.0
LOG209969,W0358,Evening,2025-06-19 01:44:00,2025-06-19 07:44:00,6.0
LOG209970,W0130,Night,2025-03-16 22:16:00,2025-03-17 08:16:00,10.0
LOG209972,W0028,Evening,2025-05-02 23:33:00,2025-05-03 05:33:00,6.0
LOG209974,W0475,Morning,2025-04-21 16:24:00,2025-04-21 23:24:00,7.0
LOG209976,W0298,Night,2025-06-01 01:14:00,2025-06-01 08:14:00,7.0
LOG209977,W0019,Morning,2025-02-10 05:21:00,2025-02-10 12:21:00,7.0
LOG209978,W0499,Evening,2025-05-09 04:40:00,2025-05-09 13:40:00,9.0
LOG209980,W0357,Night,2025-05-06 04:21:00,2025-05-06 14:21:00,10.0
LOG209981,W0127,Night,2025-04-02 10:24:00,2025-04-02 16:24:00,6.0
LOG209982,W0087,Morning,2025-02-16 04:17:00,2025-02-16 12:17:00,8.0
LOG209986,W0402,Evening,2025-06-18 18:58:00,2025-06-19 02:58:00,8.0
LOG209987,W0040,Morning,2025-05-31 18:35:00,2025-06-01 00:35:00,6.0
LOG209988,W0491,Evening,2025-06-01 05:02:00,2025-06-01 14:02:00,9.0
LOG209989,W0471,Evening,2025-05-13 02:35:00,2025-05-13 10:35:00,8.0
LOG209990,W0418,Night,2025-01-23 04:33:00,2025-01-23 14:33:00,10.0
LOG209992,W0227,Night,2025-03-17 06:18:00,2025-03-17 15:18:00,9.0
LOG209994,W0266,Night,2025-03-13 14:35:00,2025-03-13 22:35:00,8.0
LOG209995,W0287,Morning,2025-01-21 20:47:00,2025-01-22 04:47:00,8.0
LOG209996,W0115,Evening,2025-06-26 20:13:00,2025-06-27 02:13:00,6.0
LOG209997,W0115,Night,2025-05-21 16:27:00,2025-05-21 22:27:00,6.0
LOG209998,W0086,Evening,2025-05-11 08:47:00,2025-05-11 15:47:00,7.0
LOG209999,W0220,Morning,2025-03-07 00:27:00,2025-03-07 10:27:00,10.0
LOG210002,W0324,Night,2025-04-21 23:14:00,2025-04-22 05:14:00,6.0
LOG210004,W0414,Night,2025-06-14 04:59:00,2025-06-14 10:59:00,6.0
LOG210005,W0487,Night,2025-03-05 04:11:00,2025-03-05 14:11:00,10.0
LOG210006,W0002,Evening,2025-05-14 15:14:00,2025-05-14 21:14:00,6.0
LOG210007,W0369,Evening,2025-03-16 09:29:00,2025-03-16 17:29:00,8.0
LOG210009,W0008,Evening,2025-05-07 09:58:00,2025-05-07 16:58:00,7.0
LOG210011,W0467,Night,2025-03-09 03:08:00,2025-03-09 11:08:00,8.0
LOG210012,W0036,Evening,2025-03-28 19:57:00,2025-03-29 04:57:00,9.0
LOG210015,W0271,Morning,2025-04-19 23:16:00,2025-04-20 05:16:00,6.0
LOG210016,W0168,Night,2025-03-29 07:12:00,2025-03-29 15:12:00,8.0
LOG210017,W0311,Evening,2025-05-09 05:47:00,2025-05-09 13:47:00,8.0
LOG210018,W0430,Night,2025-02-05 09:05:00,2025-02-05 19:05:00,10.0
LOG210019,W0325,Evening,2025-01-30 05:25:00,2025-01-30 15:25:00,10.0
LOG210021,W0280,Evening,2025-03-21 20:37:00,2025-03-22 06:37:00,10.0
LOG210022,W0027,Evening,2025-06-29 12:24:00,2025-06-29 20:24:00,8.0
LOG210023,W0083,Evening,2025-02-20 22:51:00,2025-02-21 06:51:00,8.0
LOG210025,W0336,Evening,2025-06-06 00:27:00,2025-06-06 08:27:00,8.0
LOG210026,W0063,Morning,2025-03-16 12:09:00,2025-03-16 18:09:00,6.0
LOG210027,W0294,Night,2025-06-02 12:41:00,2025-06-02 20:41:00,8.0
LOG210029,W0417,Evening,2025-03-24 14:01:00,2025-03-24 23:01:00,9.0
LOG210030,W0347,Evening,2025-06-11 04:07:00,2025-06-11 10:07:00,6.0
LOG210031,W0283,Morning,2025-01-13 10:13:00,2025-01-13 20:13:00,10.0
LOG210032,W0399,Night,2025-05-23 00:02:00,2025-05-23 09:02:00,9.0
LOG210033,W0261,Evening,2025-05-20 13:00:00,2025-05-20 20:00:00,7.0
LOG210034,W0084,Morning,2025-04-14 12:58:00,2025-04-14 19:58:00,7.0
LOG210035,W0134,Night,2025-06-23 14:41:00,2025-06-23 20:41:00,6.0
LOG210036,W0340,Night,2025-03-19 05:19:00,2025-03-19 15:19:00,10.0
LOG210037,W0184,Evening,2025-05-19 03:07:00,2025-05-19 10:07:00,7.0
LOG210039,W0213,Evening,2025-01-25 13:44:00,2025-01-25 19:44:00,6.0
LOG210040,W0347,Night,2025-03-05 13:17:00,2025-03-05 19:17:00,6.0
LOG210041,W0286,Evening,2025-06-07 01:14:00,2025-06-07 10:14:00,9.0
LOG210042,W0361,Morning,2025-02-24 03:24:00,2025-02-24 13:24:00,10.0
LOG210043,W0310,Evening,2025-03-22 19:36:00,2025-03-23 01:36:00,6.0
LOG210045,W0168,Evening,2025-03-18 08:00:00,2025-03-18 15:00:00,7.0
LOG210046,W0389,Evening,2025-05-14 20:35:00,2025-05-15 03:35:00,7.0
LOG210047,W0445,Night,2025-01-20 09:12:00,2025-01-20 17:12:00,8.0
LOG210048,W0063,Morning,2025-04-17 12:49:00,2025-04-17 20:49:00,8.0
LOG210049,W0499,Evening,2025-06-25 10:00:00,2025-06-25 18:00:00,8.0
LOG210050,W0482,Morning,2025-06-09 17:39:00,2025-06-09 23:39:00,6.0
LOG210051,W0031,Night,2025-02-05 10:23:00,2025-02-05 20:23:00,10.0
LOG210052,W0003,Evening,2025-06-18 11:47:00,2025-06-18 21:47:00,10.0
LOG210053,W0388,Night,2025-04-21 13:58:00,2025-04-21 19:58:00,6.0
LOG210054,W0314,Night,2025-05-19 13:41:00,2025-05-19 21:41:00,8.0
LOG210056,W0247,Evening,2025-02-13 05:38:00,2025-02-13 12:38:00,7.0
LOG210057,W0363,Evening,2025-01-25 18:16:00,2025-01-26 04:16:00,10.0
LOG210059,W0331,Morning,2025-01-02 10:05:00,2025-01-02 16:05:00,6.0
LOG210060,W0101,Night,2025-02-01 18:32:00,2025-02-02 02:32:00,8.0
LOG210063,W0398,Night,2025-03-03 19:13:00,2025-03-04 03:13:00,8.0
LOG210064,W0236,Night,2025-02-08 09:52:00,2025-02-08 18:52:00,9.0
LOG210066,W0087,Night,2025-03-25 09:56:00,2025-03-25 18:56:00,9.0
LOG210067,W0067,Night,2025-05-05 08:50:00,2025-05-05 18:50:00,10.0
LOG210068,W0397,Morning,2025-06-06 08:47:00,2025-06-06 15:47:00,7.0
LOG210070,W0219,Night,2025-06-27 00:41:00,2025-06-27 08:41:00,8.0
LOG210071,W0032,Evening,2025-05-05 10:36:00,2025-05-05 18:36:00,8.0
LOG210072,W0448,Morning,2025-02-18 05:34:00,2025-02-18 13:34:00,8.0
LOG210073,W0344,Morning,2025-05-19 15:19:00,2025-05-19 22:19:00,7.0
LOG210075,W0123,Evening,2025-01-11 03:25:00,2025-01-11 13:25:00,10.0
LOG210076,W0474,Night,2025-06-13 20:15:00,2025-06-14 03:15:00,7.0
LOG210077,W0274,Morning,2025-02-13 20:29:00,2025-02-14 03:29:00,7.0
LOG210079,W0218,Night,2025-04-27 09:31:00,2025-04-27 19:31:00,10.0
LOG210080,W0296,Morning,2025-04-17 17:50:00,2025-04-17 23:50:00,6.0
LOG210081,W0226,Morning,2025-04-14 02:10:00,2025-04-14 12:10:00,10.0
LOG210083,W0043,Evening,2025-04-01 21:54:00,2025-04-02 07:54:00,10.0
LOG210084,W0263,Morning,2025-01-12 20:26:00,2025-01-13 06:26:00,10.0
