operation_id,date,worker_id,shift_id,zone,items_picked,error_count
OP109656,2025-05-06,W0457,S3,E,49.0,0
OP109658,2025-03-14,W0383,S2,C,11.0,0
OP109659,2025-01-22,W0008,S1,D,44.0,0
OP109660,2025-04-07,W0090,S2,D,31.0,1
OP109662,2025-02-11,W0305,S2,D,19.0,0
OP109663,2025-03-06,W0081,S3,E,11.0,1
OP109664,2025-06-21,W0237,S1,A,7.0,1
OP109668,2025-06-22,W0060,S1,D,19.0,0
OP109671,2025-01-25,W0045,S2,B,21.0,0
OP109672,2025-01-20,W0103,S3,B,25.0,0
OP109675,2025-06-16,W0124,S3,E,49.0,1
OP109679,2025-03-31,W0153,S2,D,4.0,0
OP109681,2025-02-22,W0431,S1,A,14.0,1
OP109685,2025-05-06,W0255,S2,A,14.0,0
OP109690,2025-06-28,W0034,S3,B,22.0,0
OP109691,2025-02-12,W0275,S2,E,23.0,0
OP109694,2025-03-04,W0337,S1,D,21.0,1
OP109696,2025-05-10,W0107,S2,C,34.0,0
OP109697,2025-04-10,W0112,S3,C,30.0,1
OP109698,2025-02-10,W0003,S2,D,23.0,0
OP109701,2025-03-26,W0210,S2,D,17.0,1
OP109705,2025-01-24,W0147,S2,B,7.0,1
OP109708,2025-02-11,W0309,S1,D,14.0,0
OP109710,2025-02-06,W0065,S1,E,18.0,0
OP109712,2025-04-08,W0194,S3,D,16.0,0
OP109713,2025-01-14,W0317,S2,D,24.0,0
OP109714,2025-03-19,W0013,S2,E,25.0,0
OP109718,2025-05-04,W0306,S2,A,38.0,1
OP109720,2025-02-09,W0104,S3,C,24.0,1
OP109721,2025-06-16,W0431,S3,A,25.0,0
OP109727,2025-01-26,W0329,S1,A,4.0,0
OP109728,2025-04-20,W0146,S3,A,40.0,1
OP109729,2025-05-08,W0145,S1,C,17.0,0
OP109732,2025-02-07,W0491,S1,A,47.0,0
OP109733,2025-02-15,W0268,S1,B,2.0,1
OP109734,2025-03-23,W0265,S3,A,42.0,0
OP109735,2025-06-22,W0195,S3,E,49.0,0
OP109737,2025-04-07,W0222,S2,E,15.0,0
OP109738,2025-05-11,W0347,S2,B,47.0,0
OP109739,2025-01-20,W0429,S2,E,17.0,0
OP109743,2025-06-25,W0473,S1,A,41.0,0
OP109750,2025-06-27,W0389,S3,B,3.0,0
OP109754,2025-04-05,W0394,S3,B,24.0,0
OP109755,2025-06-08,W0435,S3,D,13.0,0
OP109758,2025-04-21,W0209,S3,B,38.0,0
OP109761,2025-06-05,W0359,S1,E,35.0,0
OP109762,2025-06-23,W0165,S2,A,2.0,0
OP109764,2025-06-19,W0029,S2,C,34.0,0
OP109765,2025-06-25,W0456,S1,B,40.0,0
OP109767,2025-03-15,W0476,S2,D,22.0,1
OP109768,2025-06-08,W0145,S2,A,48.0,0
OP109772,2025-04-16,W0001,S3,A,20.0,1
OP109773,2025-05-18,W0318,S3,C,6.0,1
OP109780,2025-02-08,W0457,S1,A,20.0,1
OP109783,2025-02-22,W0386,S3,A,34.0,1
OP109787,2025-06-16,W0357,S2,B,2.0,0
OP109789,2025-05-27,W0450,S3,D,12.0,0
OP109791,2025-06-24,W0128,S3,A,11.0,1
OP109792,2025-04-26,W0123,S1,B,45.0,0
OP109794,2025-03-20,W0103,S3,E,44.0,0
OP109796,2025-02-15,W0012,S2,D,29.0,0
OP109797,2025-02-24,W0370,S2,B,11.0,0
OP109799,2025-01-23,W0209,S2,C,37.0,0
OP109801,2025-05-06,W0496,S1,B,39.0,0
OP109802,2025-01-11,W0063,S3,B,44.0,0
OP109805,2025-01-04,W0037,S2,C,1.0,0
OP109807,2025-02-02,W0375,S2,B,30.0,0
OP109808,2025-06-14,W0320,S1,C,36.0,1
OP109810,2025-05-05,W0092,S3,A,32.0,0
OP109813,2025-04-15,W0276,S2,A,33.0,0
OP109814,2025-03-11,W0234,S1,A,49.0,1
OP109815,2025-04-23,W0099,S3,A,44.0,1
OP109816,2025-03-26,W0148,S2,C,22.0,1
OP109818,2025-06-16,W0184,S2,A,22.0,0
OP109820,2025-02-01,W0421,S2,E,17.0,0
OP109821,2025-04-28,W0194,S3,C,34.0,0
OP109822,2025-01-13,W0333,S2,D,13.0,0
OP109824,2025-01-22,W0341,S2,D,34.0,1
OP109825,2025-06-16,W0343,S2,D,46.0,0
OP109826,2025-05-18,W0216,S3,B,28.0,0
OP109828,2025-01-05,W0175,S2,C,40.0,0
OP109831,2025-04-11,W0424,S2,C,6.0,0
OP109832,2025-06-10,W0432,S3,B,3.0,0
OP109834,2025-04-11,W0385,S3,E,36.0,0
OP109835,2025-05-13,W0463,S2,A,34.0,0
OP109836,2025-05-17,W0259,S2,A,7.0,0
OP109838,2025-02-23,W0123,S2,A,5.0,0
OP109845,2025-04-16,W0198,S1,D,43.0,0
OP109847,2025-04-07,W0290,S3,A,43.0,0
OP109849,2025-02-10,W0119,S3,B,39.0,0
OP109850,2025-06-18,W0114,S2,C,42.0,0
OP109851,2025-06-17,W0470,S3,C,12.0,0
OP109852,2025-06-17,W0340,S2,E,39.0,0
OP109853,2025-05-09,W0050,S2,C,43.0,0
OP109855,2025-05-02,W0321,S1,A,43.0,0
OP109857,2025-04-16,W0484,S2,D,3.0,0
OP109859,2025-02-15,W0017,S3,A,19.0,1
OP109860,2025-03-21,W0185,S2,D,8.0,0
OP109861,2025-02-09,W0279,S2,C,5.0,0
OP109863,2025-04-04,W0073,S2,A,15.0,0
OP109866,2025-05-24,W0489,S1,D,44.0,1
OP109870,2025-04-20,W0189,S3,A,36.0,0
OP109871,2025-01-24,W0219,S2,A,31.0,0
OP109872,2025-03-19,W0301,S1,A,41.0,1
OP109873,2025-01-06,W0462,S2,D,26.0,0
OP109874,2025-06-03,W0451,S2,B,20.0,1
OP109877,2025-05-04,W0048,S2,A,33.0,0
OP109880,2025-06-14,W0371,S2,E,10.0,0
OP109883,2025-04-17,W0188,S2,E,11.0,0
OP109884,2025-06-28,W0316,S2,D,38.0,0
OP109886,2025-03-09,W0397,S1,A,27.0,0
OP109887,2025-05-18,W0127,S1,A,17.0,0
OP109890,2025-06-06,W0208,S2,C,18.0,1
OP109892,2025-04-29,W0058,S3,A,24.0,0
OP109894,2025-01-31,W0092,S3,A,47.0,0
OP109897,2025-03-22,W0013,S1,A,6.0,0
OP109900,2025-01-24,W0289,S1,A,27.0,0
OP109907,2025-06-25,W0451,S2,B,3.0,1
OP109908,2025-06-12,W0493,S3,A,13.0,1
OP109909,2025-01-23,W0092,S2,C,47.0,1
OP109912,2025-04-24,W0275,S2,B,18.0,0
OP109915,2025-02-28,W0168,S2,A,29.0,0
OP109918,2025-06-04,W0413,S1,E,42.0,0
OP109919,2025-04-24,W0257,S1,D,40.0,1
OP109921,2025-01-25,W0143,S1,C,31.0,0
OP109922,2025-01-12,W0027,S1,B,35.0,0
OP109923,2025-05-23,W0292,S2,D,38.0,0
OP109924,2025-01-30,W0192,S1,A,30.0,0
OP109925,2025-03-08,W0347,S2,E,4.0,1
OP109926,2025-02-05,W0377,S2,B,4.0,0
OP109929,2025-02-08,W0415,S2,B,31.0,1
OP109932,2025-01-03,W0324,S3,A,12.0,0
OP109937,2025-01-23,W0391,S3,D,24.0,0
OP109941,2025-03-02,W0192,S3,A,19.0,0
OP109942,2025-06-08,W0075,S3,C,47.0,0
OP109944,2025-01-21,W0320,S2,D,47.0,1
OP109948,2025-02-02,W0183,S3,E,24.0,0
OP109949,2025-03-20,W0041,S1,A,11.0,1
OP109952,2025-01-18,W0178,S1,D,26.0,1
OP109954,2025-02-19,W0266,S1,A,22.0,1
OP109955,2025-01-02,W0189,S3,D,33.0,1
OP109957,2025-01-25,W0251,S1,B,11.0,0
OP109958,2025-04-11,W0301,S1,A,35.0,0
OP109959,2025-06-11,W0334,S1,B,22.0,1
OP109960,2025-02-28,W0440,S3,A,41.0,0
OP109961,2025-01-25,W0045,S1,E,2.0,0
OP109963,2025-01-16,W0471,S3,B,32.0,1
OP109966,2025-03-03,W0195,S3,E,26.0,0
OP109967,2025-04-22,W0390,S2,D,39.0,0
OP109970,2025-03-16,W0130,S1,A,17.0,0
OP109978,2025-05-09,W0059,S2,C,33.0,1
OP109980,2025-05-06,W0406,S1,E,4.0,1
OP109981,2025-04-02,W0351,S2,E,4.0,0
OP109984,2025-03-30,W0142,S1,E,39.0,0
OP109985,2025-02-12,W0074,S2,B,17.0,0
OP109986,2025-06-18,W0276,S1,E,1.0,1
OP109987,2025-05-31,W0322,S2,B,22.0,0
OP109988,2025-06-01,W0029,S2,A,20.0,0
OP109992,2025-03-17,W0360,S3,B,33.0,0
OP109996,2025-06-26,W0432,S1,A,25.0,0
OP109999,2025-03-07,W0105,S3,A,9.0,0
OP110001,2025-05-05,W0274,S2,D,39.0,0
OP110006,2025-05-14,W0417,S2,B,7.0,0
OP110008,2025-01-13,W0123,S3,A,6.0,0
OP110009,2025-05-07,W0215,S2,B,43.0,0
OP110011,2025-03-09,W0316,S3,A,28.0,1
OP110012,2025-03-28,W0463,S3,A,44.0,0
OP110016,2025-03-29,W0406,S1,C,41.0,1
OP110019,2025-01-30,W0155,S2,B,32.0,1
OP110025,2025-06-06,W0152,S2,B,25.0,0
OP110033,2025-05-20,W0343,S3,A,32.0,1
OP110034,2025-04-14,W0372,S1,C,47.0,0
OP110035,2025-06-23,W0277,S3,E,47.0,0
OP110037,2025-05-19,W0320,S1,D,10.0,0
OP110038,2025-06-10,W0146,S3,A,6.0,0
OP110040,2025-03-05,W0236,S1,C,34.0,0
OP110045,2025-03-18,W0313,S1,C,36.0,0
OP110049,2025-06-25,W0348,S2,E,49.0,0
OP110052,2025-06-18,W0026,S3,D,24.0,0
OP110055,2025-05-08,W0255,S1,C,28.0,0
OP110057,2025-01-25,W0333,S3,D,16.0,0
OP110058,2025-01-22,W0363,S2,D,2.0,1
OP110061,2025-05-07,W0349,S2,D,43.0,0
OP110063,2025-03-03,W0195,S1,C,41.0,0
OP110064,2025-02-08,W0230,S1,D,34.0,1
OP110065,2025-06-20,W0485,S1,D,48.0,0
OP110067,2025-05-05,W0040,S2,C,3.0,1
OP110069,2025-05-27,W0201,S2,B,49.0,0
OP110074,2025-02-06,W0383,S2,B,38.0,0
OP110075,2025-01-11,W0316,S2,D,42.0,0
OP110076,2025-06-13,W0271,S2,A,25.0,1
OP110078,2025-04-01,W0432,S2,D,2.0,0
OP110079,2025-04-27,W0373,S2,A,45.0,0
OP110082,2025-06-21,W0231,S2,C,29.0,0
OP110087,2025-04-30,W0056,S2,B,35.0,0
OP110089,2025-06-25,W0352,S3,B,33.0,0
OP110090,2025-01-24,W0085,S2,B,8.0,0
OP110091,2025-05-02,W0070,S1,C,49.0,1
OP110093,2025-01-24,W0117,S1,D,32.0,0
OP110096,2025-02-22,W0388,S1,E,9.0,0
OP110098,2025-06-05,W0215,S2,A,45.0,0
OP110102,2025-01-14,W0119,S2,E,24.0,0
OP110103,2025-01-30,W0029,S1,D,17.0,1
OP110105,2025-06-02,W0119,S3,E,12.0,0
OP110110,2025-05-13,W0226,S2,D,4.0,0
OP110112,2025-04-30,W0413,S2,D,22.0,0
OP110113,2025-03-31,W0227,S2,C,6.0,0
OP110114,2025-04-04,W0303,S2,C,35.0,1
OP110115,2025-03-02,W0388,S3,C,37.0,0
OP110119,2025-05-07,W0030,S2,C,19.0,0
OP110123,2025-04-25,W0245,S3,D,24.0,0
OP110126,2025-04-06,W0242,S1,A,28.0,0
OP110127,2025-06-19,W0416,S1,B,8.0,1
OP110129,2025-06-12,W0370,S2,B,11.0,0
OP110131,2025-03-02,W0239,S3,C,18.0,0
OP110132,2025-03-17,W0301,S2,E,28.0,0
OP110133,2025-06-26,W0047,S2,E,24.0,0
OP110137,2025-06-12,W0063,S2,A,47.0,0
OP110139,2025-03-17,W0142,S2,B,19.0,0
OP110141,2025-03-29,W0371,S2,A,18.0,0
OP110143,2025-02-02,W0029,S2,A,27.0,0
OP110147,2025-03-13,W0352,S2,A,42.0,0
OP110151,2025-01-12,W0090,S2,B,33.0,0
OP110152,2025-02-24,W0344,S3,D,4.0,0
OP110158,2025-06-07,W0092,S2,B,2.0,0
OP110162,2025-03-29,W0305,S3,B,27.0,1
OP110164,2025-03-28,W0396,S1,C,14.0,0
OP110166,2025-03-01,W0210,S3,D,42.0,0
OP110173,2025-04-16,W0086,S3,D,28.0,0
OP110177,2025-04-26,W0171,S1,D,13.0,0
OP110178,2025-05-14,W0154,S2,B,14.0,0
OP110181,2025-02-13,W0084,S2,E,32.0,0
OP110183,2025-06-13,W0298,S1,E,39.0,0
OP110184,2025-03-15,W0131,S2,E,23.0,0
OP110185,2025-02-11,W0332,S1,B,44.0,0
OP110186,2025-01-03,W0447,S1,D,30.0,0
OP110193,2025-02-12,W0253,S2,E,22.0,0
OP110194,2025-01-04,W0040,S2,E,3.0,0
OP110195,2025-02-05,W0376,S3,B,37.0,0
OP110196,2025-05-31,W0136,S2,B,11.0,1
OP110197,2025-05-06,W0356,S3,C,37.0,0
OP110198,2025-01-25,W0084,S1,C,9.0,1
OP110202,2025-05-04,W0022,S1,D,18.0,0
OP110203,2025-01-15,W0366,S1,B,49.0,0
OP110205,2025-03-18,W0041,S2,E,4.0,0
OP110206,2025-03-24,W0008,S1,D,35.0,1
OP110211,2025-03-23,W0355,S2,C,15.0,0
OP110213,2025-01-09,W0158,S3,E,18.0,0
OP110216,2025-02-07,W0307,S3,A,35.0,0
OP110217,2025-06-17,W0399,S2,B,7.0,1
OP110222,2025-03-07,W0318,S3,B,45.0,1
OP110226,2025-03-06,W0086,S1,B,1.0,1
OP110229,2025-05-19,W0169,S2,D,1.0,0
OP110230,2025-02-21,W0093,S2,A,25.0,1
OP110236,2025-04-24,W0280,S1,C,45.0,0
OP110238,2025-04-25,W0182,S1,A,7.0,0
OP110239,2025-06-23,W0356,S2,E,45.0,0
OP110241,2025-04-18,W0159,S2,A,27.0,0
OP110245,2025-06-28,W0183,S2,B,10.0,0
OP110247,2025-03-24,W0086,S1,A,29.0,0
OP110248,2025-03-17,W0285,S2,D,36.0,1
OP110249,2025-03-06,W0088,S2,C,17.0,0
OP110258,2025-01-23,W0434,S1,B,41.0,0
OP110260,2025-06-14,W0021,S1,B,5.0,0
OP110261,2025-03-10,W0083,S2,C,23.0,0
OP110262,2025-03-15,W0442,S3,A,15.0,0
OP110265,2025-02-09,W0330,S3,B,39.0,0
OP110266,2025-03-01,W0198,S3,C,23.0,0
OP110267,2025-03-09,W0476,S2,A,42.0,0
OP110269,2025-06-07,W0443,S3,E,28.0,0
OP110273,2025-03-06,W0153,S2,A,18.0,0
OP110274,2025-04-15,W0166,S2,D,42.0,0
OP110277,2025-02-10,W0366,S2,A,3.0,0
OP110280,2025-05-03,W0095,S1,E,7.0,1
OP110282,2025-06-18,W0416,S3,B,15.0,1
OP110283,2025-06-07,W0022,S1,A,48.0,0
OP110284,2025-06-21,W0300,S3,A,25.0,0
OP110286,2025-04-27,W0475,S3,B,6.0,0
OP110287,2025-02-22,W0347,S2,E,16.0,0
OP110289,2025-03-27,W0450,S2,D,27.0,0
OP110290,2025-01-04,W0319,S2,C,3.0,0
OP110292,2025-02-16,W0433,S3,D,45.0,1
OP110294,2025-04-12,W0045,S2,B,19.0,0
OP110302,2025-01-25,W0405,S3,E,42.0,0
OP110305,2025-04-28,W0240,S2,B,37.0,0
OP110307,2025-01-16,W0420,S1,D,29.0,0
OP110309,2025-06-19,W0136,S2,D,2.0,1
OP110312,2025-02-27,W0355,S3,B,13.0,0
OP110313,2025-01-13,W0001,S2,C,14.0,1
OP110314,2025-05-25,W0078,S2,A,11.0,0
OP110316,2025-03-01,W0251,S3,A,18.0,0
OP110317,2025-05-19,W0427,S1,B,30.0,0
OP110319,2025-03-06,W0234,S1,D,33.0,0
OP110325,2025-06-04,W0367,S1,C,8.0,0
OP110327,2025-01-09,W0352,S1,E,19.0,0
OP110330,2025-03-04,W0119,S3,C,18.0,0
OP110332,2025-01-21,W0014,S3,C,17.0,1
OP110334,2025-01-31,W0368,S2,A,39.0,0
OP110337,2025-01-21,W0031,S1,B,35.0,1
OP110338,2025-05-23,W0338,S3,C,21.0,1
OP110339,2025-02-20,W0410,S2,C,28.0,0
OP110342,2025-03-10,W0119,S2,C,19.0,0
OP110343,2025-03-27,W0391,S2,C,25.0,0
OP110345,2025-04-14,W0203,S1,E,15.0,0
OP110347,2025-05-27,W0232,S3,B,25.0,0
OP110348,2025-04-02,W0061,S2,C,36.0,0
OP110349,2025-06-12,W0276,S2,C,41.0,0
OP110351,2025-06-02,W0328,S3,B,41.0,0
OP110352,2025-02-24,W0029,S2,C,10.0,1
OP110353,2025-03-19,W0163,S1,D,36.0,1
OP110354,2025-04-02,W0372,S2,B,25.0,1
OP110355,2025-02-05,W0303,S2,E,40.0,0
OP110356,2025-06-23,W0422,S2,D,37.0,1
OP110361,2025-06-25,W0123,S1,B,45.0,0
OP110362,2025-04-04,W0283,S3,E,34.0,1
OP110365,2025-06-25,W0492,S3,A,35.0,1
OP110367,2025-06-18,W0213,S1,E,25.0,0
OP110369,2025-03-18,W0412,S2,E,38.0,0
OP110371,2025-03-12,W0442,S3,D,15.0,1
OP110374,2025-02-05,W0073,S3,C,25.0,0
OP110378,2025-02-13,W0287,S2,D,35.0,1
OP110381,2025-04-03,W0381,S1,E,11.0,0
OP110383,2025-01-08,W0368,S1,C,34.0,0
OP110384,2025-03-23,W0447,S1,E,31.0,1
OP110385,2025-06-07,W0072,S2,D,3.0,1
OP110386,2025-01-14,W0308,S3,E,42.0,0
OP110389,2025-03-02,W0027,S3,D,36.0,0
OP110391,2025-04-02,W0121,S1,C,23.0,0
OP110392,2025-02-22,W0443,S3,A,24.0,0
OP110393,2025-06-15,W0303,S3,B,48.0,0
OP110394,2025-05-12,W0072,S1,A,5.0,0
OP110395,2025-06-26,W0166,S2,C,34.0,1
OP110398,2025-03-20,W0123,S2,A,20.0,0
OP110400,2025-04-30,W0028,S2,B,8.0,0
OP110405,2025-04-19,W0190,S2,A,19.0,0
OP110406,2025-01-27,W0010,S3,E,6.0,1
OP110407,2025-03-07,W0426,S2,B,16.0,1
OP110409,2025-02-03,W0349,S1,E,28.0,0
OP110411,2025-04-08,W0240,S2,D,43.0,0
OP110412,2025-01-03,W0429,S1,B,34.0,0
OP110413,2025-04-28,W0073,S2,B,36.0,0
OP110414,2025-05-24,W0233,S2,E,12.0,0
OP110415,2025-03-22,W0272,S1,A,18.0,0
OP110416,2025-05-07,W0282,S3,E,35.0,0
OP110417,2025-02-22,W0322,S2,A,27.0,1
OP110418,2025-02-14,W0401,S3,E,43.0,1
OP110421,2025-04-12,W0478,S2,A,44.0,1
OP110422,2025-02-10,W0231,S2,B,4.0,0
OP110423,2025-05-08,W0033,S3,B,39.0,0
OP110425,2025-02-22,W0216,S2,D,16.0,1
OP110426,2025-06-25,W0327,S3,A,7.0,0
OP110428,2025-01-19,W0282,S1,C,8.0,0
OP110430,2025-06-25,W0017,S3,C,22.0,0
OP110431,2025-05-01,W0170,S1,D,35.0,0
OP110435,2025-02-14,W0325,S3,B,21.0,0
OP110437,2025-01-05,W0052,S2,A,36.0,0
OP110441,2025-02-01,W0008,S1,B,36.0,0
OP110443,2025-05-24,W0266,S2,E,33.0,1
OP110445,2025-03-09,W0325,S2,D,48.0,1
OP110446,2025-03-08,W0096,S2,E,18.0,0
OP110449,2025-03-13,W0082,S3,C,19.0,1
OP110454,2025-05-22,W0448,S3,C,27.0,1
OP110455,2025-02-28,W0250,S3,A,45.0,0
OP110459,2025-01-06,W0362,S3,D,15.0,0
OP110460,2025-01-09,W0420,S1,E,7.0,0
OP110466,2025-02-02,W0182,S2,A,45.0,1
OP110467,2025-04-20,W0461,S1,C,22.0,0
OP110471,2025-06-03,W0161,S3,D,12.0,0
OP110473,2025-01-31,W0405,S1,B,19.0,0
OP110474,2025-04-07,W0170,S1,E,4.0,1
OP110477,2025-02-27,W0380,S1,A,35.0,0
OP110482,2025-06-10,W0414,S1,B,2.0,1
OP110488,2025-03-26,W0159,S1,C,48.0,0
OP110491,2025-01-26,W0131,S1,B,38.0,0
OP110492,2025-05-24,W0021,S2,E,36.0,0
OP110493,2025-05-10,W0438,S2,C,49.0,0
OP110494,2025-02-02,W0038,S3,A,12.0,1
OP110495,2025-06-11,W0448,S3,D,12.0,0
OP110498,2025-06-21,W0120,S2,C,36.0,0
OP110502,2025-05-13,W0066,S3,B,1.0,0
OP110504,2025-01-26,W0445,S2,A,2.0,1
OP110505,2025-02-15,W0323,S1,C,13.0,1
OP110506,2025-01-31,W0173,S2,A,5.0,0
OP110508,2025-04-12,W0296,S2,A,21.0,0
OP110509,2025-02-27,W0483,S1,C,10.0,0
OP110512,2025-01-27,W0457,S3,C,19.0,1
OP110513,2025-01-17,W0124,S3,C,49.0,0
OP110515,2025-04-09,W0251,S3,D,29.0,0
OP110516,2025-06-07,W0213,S2,D,14.0,0
OP110517,2025-04-12,W0324,S1,B,34.0,0
OP110518,2025-02-10,W0449,S2,D,25.0,1
OP110519,2025-06-23,W0098,S2,E,7.0,1
OP110521,2025-04-20,W0139,S2,A,28.0,0
OP110523,2025-01-24,W0448,S3,E,28.0,0
OP110524,2025-04-14,W0095,S2,B,26.0,0
OP110529,2025-03-02,W0251,S3,B,45.0,0
OP110530,2025-05-04,W0438,S2,E,35.0,0
OP110531,2025-01-10,W0127,S1,C,9.0,0
OP110532,2025-04-11,W0290,S3,D,33.0,0
OP110538,2025-02-24,W0248,S3,D,2.0,0
OP110539,2025-02-03,W0292,S2,E,40.0,1
OP110541,2025-06-18,W0331,S2,B,48.0,0
OP110543,2025-03-18,W0001,S3,E,25.0,0
OP110544,2025-05-22,W0348,S3,B,21.0,0
OP110546,2025-05-17,W0121,S2,B,32.0,0
OP110547,2025-02-15,W0158,S2,D,6.0,0
OP110549,2025-06-18,W0356,S1,C,23.0,0
OP110551,2025-03-10,W0420,S3,E,33.0,0
OP110552,2025-06-20,W0115,S3,E,36.0,0
OP110555,2025-06-20,W0064,S2,C,11.0,1
OP110558,2025-06-16,W0165,S2,D,40.0,0
OP110569,2025-02-03,W0159,S2,E,37.0,0
OP110570,2025-01-09,W0479,S1,B,47.0,0
OP110571,2025-02-13,W0485,S1,C,10.0,1
OP110572,2025-01-05,W0455,S3,D,27.0,1
OP110573,2025-02-10,W0461,S1,E,46.0,0
OP110575,2025-02-27,W0293,S1,D,28.0,1
OP110578,2025-01-11,W0449,S3,B,49.0,0
OP110579,2025-02-08,W0095,S2,A,15.0,0
OP110582,2025-02-22,W0113,S2,E,45.0,0
OP110587,2025-06-16,W0481,S3,B,8.0,1
OP110588,2025-06-18,W0252,S2,C,18.0,0
OP110589,2025-06-02,W0466,S1,C,22.0,0
OP110592,2025-05-11,W0337,S1,A,39.0,0
OP110593,2025-01-07,W0139,S2,A,15.0,0
OP110595,2025-06-13,W0337,S3,D,49.0,0
OP110597,2025-03-25,W0127,S1,B,37.0,0
OP110598,2025-03-09,W0101,S2,A,31.0,0
OP110599,2025-02-19,W0394,S2,C,6.0,0
OP110601,2025-06-20,W0069,S3,B,28.0,1
OP110602,2025-01-24,W0033,S1,B,40.0,0
OP110603,2025-02-15,W0063,S2,B,35.0,0
OP110610,2025-02-28,W0446,S1,B,10.0,1
OP110611,2025-03-07,W0035,S2,A,43.0,0
OP110612,2025-06-05,W0386,S3,B,7.0,0
OP110613,2025-03-07,W0179,S3,D,47.0,0
OP110615,2025-06-26,W0173,S2,D,49.0,0
OP110616,2025-01-27,W0387,S1,D,1.0,0
OP110617,2025-02-22,W0183,S3,A,9.0,0
OP110619,2025-01-01,W0095,S3,A,49.0,0
OP110620,2025-04-10,W0353,S3,C,10.0,0
OP110622,2025-03-26,W0124,S3,D,16.0,1
OP110623,2025-04-09,W0226,S2,E,1.0,0
OP110625,2025-01-24,W0404,S2,E,39.0,0
OP110626,2025-03-08,W0191,S2,B,46.0,0
OP110627,2025-01-19,W0337,S1,C,34.0,1
OP110629,2025-06-05,W0010,S2,A,3.0,0
OP110631,2025-03-10,W0001,S1,B,30.0,0
OP110634,2025-03-16,W0346,S1,B,19.0,0
OP110635,2025-04-26,W0484,S1,E,42.0,1
OP110636,2025-06-12,W0305,S1,B,45.0,0
OP110641,2025-01-20,W0235,S2,D,48.0,0
OP110642,2025-03-18,W0237,S2,E,41.0,0
OP110643,2025-02-13,W0486,S3,C,34.0,0
OP110644,2025-03-07,W0128,S3,B,35.0,0
OP110646,2025-04-01,W0349,S3,E,14.0,0
OP110647,2025-04-07,W0059,S2,C,31.0,0
OP110650,2025-03-23,W0318,S2,C,36.0,0
OP110651,2025-01-25,W0102,S2,C,7.0,0
OP110652,2025-04-27,W0452,S2,B,35.0,1
OP110654,2025-05-02,W0242,S3,B,21.0,0
OP110655,2025-04-27,W0134,S1,B,47.0,0
OP110657,2025-05-19,W0084,S3,E,24.0,0
OP110660,2025-01-20,W0186,S1,C,27.0,0
OP110661,2025-02-15,W0059,S2,E,40.0,0
OP110662,2025-02-14,W0328,S2,E,20.0,0
OP110663,2025-02-02,W0142,S2,A,41.0,1
OP110665,2025-06-26,W0152,S2,C,45.0,0
OP110667,2025-02-23,W0411,S2,D,17.0,0
OP110669,2025-01-17,W0150,S2,C,34.0,0
OP110670,2025-04-07,W0237,S1,E,16.0,0
OP110673,2025-01-12,W0460,S2,E,8.0,0
OP110675,2025-02-07,W0036,S2,A,20.0,0
OP110676,2025-06-12,W0233,S3,D,44.0,0
OP110678,2025-04-27,W0032,S1,E,32.0,0
OP110679,2025-02-20,W0245,S1,E,44.0,0
OP110681,2025-02-21,W0180,S2,A,30.0,0
OP110682,2025-02-04,W0351,S1,D,24.0,0
OP110684,2025-06-01,W0058,S2,E,49.0,1
OP110690,2025-03-19,W0212,S2,B,44.0,0
OP110693,2025-03-24,W0340,S1,B,30.0,0
OP110695,2025-01-03,W0414,S1,D,7.0,0
OP110699,2025-06-26,W0465,S3,A,13.0,0
OP110700,2025-02-19,W0293,S1,D,24.0,0
OP110701,2025-04-25,W0247,S2,E,47.0,0
OP110704,2025-03-01,W0262,S3,C,1.0,1
OP110706,2025-06-28,W0293,S2,E,21.0,0
OP110707,2025-06-05,W0434,S2,B,15.0,0
OP110708,2025-01-26,W0199,S1,B,44.0,0
OP110711,2025-06-13,W0239,S1,B,29.0,1
OP110716,2025-01-09,W0045,S3,D,5.0,0
OP110723,2025-04-25,W0426,S2,B,39.0,0
OP110726,2025-06-03,W0342,S3,D,11.0,0
OP110728,2025-04-03,W0265,S2,D,17.0,0
OP110729,2025-04-07,W0045,S2,A,14.0,0
OP110731,2025-04-09,W0195,S2,D,49.0,0
OP110733,2025-04-26,W0156,S2,D,6.0,0
OP110734,2025-03-27,W0354,S2,C,25.0,0
OP110735,2025-03-01,W0153,S2,A,3.0,0
OP110737,2025-05-30,W0167,S1,C,15.0,0
OP110740,2025-03-14,W0378,S3,D,40.0,0
OP110742,2025-06-07,W0468,S1,C,29.0,0
OP110743,2025-06-05,W0122,S1,C,34.0,0
OP110744,2025-04-20,W0054,S2,D,46.0,1
OP110745,2025-03-20,W0169,S3,B,24.0,1
OP110747,2025-01-05,W0237,S2,D,36.0,0
OP110748,2025-03-13,W0114,S1,C,1.0,0
OP110751,2025-02-07,W0304,S3,D,26.0,0
OP110752,2025-06-09,W0242,S2,E,12.0,0
OP110756,2025-04-14,W0053,S3,D,40.0,1
OP110759,2025-03-30,W0258,S2,A,7.0,0
OP110760,2025-03-24,W0215,S1,B,12.0,0
OP110762,2025-03-27,W0409,S3,E,32.0,0
OP110766,2025-01-11,W0244,S1,D,26.0,0
OP110767,2025-03-14,W0309,S3,C,39.0,0
OP110773,2025-04-08,W0057,S1,E,41.0,1
OP110774,2025-06-01,W0407,S3,B,27.0,0
